id,Response
397503,0.5469954014
397504,0.7912777066
397505,0.0025180709
397506,0.0025736513
397507,0.5629327893
397508,0.7446300983
397509,0.0017269349
397510,0.7375812531
397511,0.6391762495
397512,0.7999908924
397513,0.0019683018
397514,0.0014988504
397515,0.0014483795
397516,0.0041809315
397517,0.4780068994
397518,0.0024939149
397519,0.0021796538
397520,0.1008882076
397521,0.2786998451
397522,0.0016393564
397523,0.3451210856
397524,0.6645814776
397525,0.7025947571
397526,0.001070796
397527,0.5964307189
397528,0.6607049108
397529,0.0027464908
397530,0.0415502265
397531,0.713077724
397532,0.8136821389
397533,0.0731440336
397534,0.3066478074
397535,0.5591121316
397536,0.4143250883
397537,0.7688395977
397538,0.0014019775
397539,0.1265332252
397540,0.5041450262
397541,0.003711551
397542,0.0233081803
397543,0.002344748
397544,0.1805695742
397545,0.0026397225
397546,0.0010096427
397547,0.1655715853
397548,0.0495492518
397549,0.0042823176
397550,0.0015562339
397551,0.7360796928
397552,0.7238157988
397553,0.0017306652
397554,0.6381386518
397555,0.0033105055
397556,0.5301240683
397557,0.0029124704
397558,0.0014964467
397559,0.8543015122
397560,0.0020306401
397561,0.0024888702
397562,0.5962634683
397563,0.8298814297
397564,0.6157676578
397565,0.4753183424
397566,0.0012331988
397567,0.0032792529
397568,0.7241769433
397569,0.6964928508
397570,0.7611063123
397571,0.0025666531
397572,0.6692180037
397573,0.2776994705
397574,0.1098977998
397575,0.4949624538
397576,0.5666021109
397577,0.0018032197
397578,0.1197552606
397579,0.0012741868
397580,0.0019194229
397581,0.5996011496
397582,0.6357179284
397583,0.7650974393
397584,0.3311242163
397585,0.6965776086
397586,0.0426771939
397587,0.7678647637
397588,0.0028793979
397589,0.0019321322
397590,0.6554284096
397591,0.0016221198
397592,0.0805650428
397593,0.1962937117
397594,0.0015401102
397595,0.0016674306
397596,0.0013301318
397597,0.648193717
397598,0.1951542646
397599,0.0045452337
397600,0.2000335604
397601,0.3229409754
397602,0.0218238793
397603,0.6626355052
397604,0.0015286047
397605,0.2500694394
397606,0.2489860207
397607,0.3458200395
397608,0.0022301429
397609,0.0011810007
397610,0.7296960354
397611,0.6044053435
397612,0.6778567433
397613,0.0032276656
397614,0.0023931307
397615,0.6268803477
397616,0.6850035191
397617,0.7013334632
397618,0.002193453
397619,0.6543403268
397620,0.0010374434
397621,0.0019507005
397622,0.0025040836
397623,0.1989262402
397624,0.0023728339
397625,0.0019311006
397626,0.1391889453
397627,0.7082198858
397628,0.8560605049
397629,0.5031885505
397630,0.0016497588
397631,0.233915776
397632,0.7109826207
397633,0.0015202044
397634,0.360884279
397635,0.3478605449
397636,0.3219538033
397637,0.3770256937
397638,0.3852906823
397639,0.2709175348
397640,0.7196950316
397641,0.0012987148
397642,0.0027168645
397643,0.0026797927
397644,0.4420089722
397645,0.3964850307
397646,0.4227654636
397647,0.0026053081
397648,0.0029796781
397649,0.0012890974
397650,0.002148014
397651,0.1244019866
397652,0.4912467301
397653,0.5799500346
397654,0.0021274327
397655,0.0024646078
397656,0.0010102701
397657,0.0689422935
397658,0.0024783986
397659,0.0017438061
397660,0.0025211426
397661,0.0032878155
397662,0.1584294438
397663,0.7507867813
397664,0.0023036979
397665,0.0015886835
397666,0.0012430027
397667,0.4407529235
397668,0.0016978969
397669,0.2960771918
397670,0.6775291562
397671,0.0015152249
397672,0.0032723418
397673,0.3673238754
397674,0.0011965043
397675,0.001713036
397676,0.0011966407
397677,0.6849244237
397678,0.0031114435
397679,0.0028397227
397680,0.0353321806
397681,0.4526262879
397682,0.7470014095
397683,0.0021471975
397684,0.002941523
397685,0.5842424631
397686,0.0017742965
397687,0.0019280509
397688,0.6342954636
397689,0.0019910254
397690,0.6841909885
397691,0.6644497514
397692,0.0020645848
397693,0.6927369833
397694,0.7643208504
397695,0.6459928155
397696,0.0017822956
397697,0.0022489051
397698,0.0023312289
397699,0.7452030182
397700,0.1497240365
397701,0.7308793664
397702,0.2670826614
397703,0.6417372227
397704,0.3894242346
397705,0.0020107564
397706,0.7857845426
397707,0.0020006134
397708,0.0867016539
397709,0.7484741211
397710,0.0020870774
397711,0.0034721158
397712,0.7895356417
397713,0.0016950946
397714,0.0022321991
397715,0.2010905445
397716,0.8303446174
397717,0.6505359411
397718,0.0010525846
397719,0.0025235226
397720,0.7557350993
397721,0.684984982
397722,0.67506814
397723,0.0196972769
397724,0.5227663517
397725,0.4632620215
397726,0.3385573626
397727,0.0018189905
397728,0.0032642519
397729,0.0018333113
397730,0.6834407449
397731,0.421682775
397732,0.5856140852
397733,0.7596693635
397734,0.1164925247
397735,0.0014253475
397736,0.0017612659
397737,0.6871414185
397738,0.2842133343
397739,0.0018109736
397740,0.0017669584
397741,0.7405310869
397742,0.0020787555
397743,0.7800170183
397744,0.0017130899
397745,0.0019641593
397746,0.1296827197
397747,0.7890063524
397748,0.76512146
397749,0.3415134847
397750,0.0016234585
397751,0.0021523559
397752,0.8405303359
397753,0.0020140393
397754,0.6803303957
397755,0.0013449808
397756,0.8193947673
397757,0.0015634312
397758,0.6880534887
397759,0.4969824255
397760,0.7404056787
397761,0.4106360674
397762,0.6338112354
397763,0.6729542017
397764,0.0023240126
397765,0.6163228154
397766,0.0020958351
397767,0.2932717204
397768,0.7607393265
397769,0.0330213532
397770,0.6765494347
397771,0.0021971371
397772,0.6363107562
397773,0.0683235824
397774,0.0310352985
397775,0.4520401359
397776,0.0012248958
397777,0.0022586414
397778,0.5024198294
397779,0.0027837085
397780,0.6353007555
397781,0.6303546429
397782,0.0023626923
397783,0.0016845888
397784,0.7118362784
397785,0.0022593655
397786,0.0028409706
397787,0.0014596829
397788,0.7448598146
397789,0.2768852413
397790,0.0013900674
397791,0.7622851133
397792,0.0019640585
397793,0.7626468539
397794,0.0024217258
397795,0.4506007135
397796,0.125513345
397797,0.7743695974
397798,0.0029047925
397799,0.6877222061
397800,0.0025411679
397801,0.0021913366
397802,0.553309083
397803,0.7234021425
397804,0.5987821817
397805,0.6647422314
397806,0.00262044
397807,0.7378593683
397808,0.0013240315
397809,0.001699337
397810,0.7366625667
397811,0.0012085054
397812,0.0017588983
397813,0.4946885705
397814,0.5445456505
397815,0.4679378569
397816,0.0028660572
397817,0.188327387
397818,0.2214785516
397819,0.3808499873
397820,0.6178830266
397821,0.753715992
397822,0.1370618939
397823,0.0022249382
397824,0.5457516909
397825,0.7225775719
397826,0.6893268228
397827,0.002806677
397828,0.4985699058
397829,0.0334617645
397830,0.6438013911
397831,0.6603400707
397832,0.0569554716
397833,0.0020636036
397834,0.0017802395
397835,0.002214622
397836,0.0034619789
397837,0.0327780172
397838,0.4864711761
397839,0.7413268089
397840,0.0020527176
397841,0.3656075597
397842,0.0014922887
397843,0.001893953
397844,0.1157559305
397845,0.4530205727
397846,0.0040984559
397847,0.0029589098
397848,0.6874827147
397849,0.0022084266
397850,0.725143075
397851,0.4036037922
397852,0.4424906075
397853,0.6238299012
397854,0.0230197385
397855,0.001775406
397856,0.1598376334
397857,0.3323510587
397858,0.7556471229
397859,0.0026596717
397860,0.0018914173
397861,0.6884812713
397862,0.3611292541
397863,0.46382761
397864,0.0020326655
397865,0.1771228313
397866,0.0011742354
397867,0.0564375371
397868,0.5429416299
397869,0.6272825003
397870,0.6401293278
397871,0.6931195855
397872,0.0016307024
397873,0.7188498974
397874,0.7324043512
397875,0.5281512737
397876,0.5963376164
397877,0.4412515163
397878,0.6718386412
397879,0.5923453569
397880,0.0032311713
397881,0.6256042123
397882,0.199703902
397883,0.0021291371
397884,0.6969760656
397885,0.6511222124
397886,0.4991542101
397887,0.001989563
397888,0.0024649256
397889,0.3802674115
397890,0.0029506232
397891,0.5350247622
397892,0.0330509655
397893,0.7500392795
397894,0.7284315228
397895,0.0027366492
397896,0.6965988278
397897,0.002095816
397898,0.0019042414
397899,0.0016932123
397900,0.4114720821
397901,0.4350311756
397902,0.5375248194
397903,0.6240597963
397904,0.5881515741
397905,0.0026606494
397906,0.0012657407
397907,0.0028784836
397908,0.6166878939
397909,0.3594091237
397910,0.0024780051
397911,0.0029434268
397912,0.2337710857
397913,0.0019615449
397914,0.5970637202
397915,0.5471522808
397916,0.6857883334
397917,0.628177762
397918,0.0018841345
397919,0.0029311115
397920,0.0017787869
397921,0.0024045659
397922,0.0159094296
397923,0.6542610526
397924,0.0407945141
397925,0.5155342817
397926,0.684665978
397927,0.6031748652
397928,0.6444320679
397929,0.5437512398
397930,0.0021457982
397931,0.0043401439
397932,0.0022816153
397933,0.0024583885
397934,0.6662544012
397935,0.7369292378
397936,0.0016471604
397937,0.5618078709
397938,0.5221087933
397939,0.6032293439
397940,0.2988794744
397941,0.4829307795
397942,0.537132442
397943,0.5980830789
397944,0.2915818691
397945,0.2828264534
397946,0.028693134
397947,0.6363847256
397948,0.001737356
397949,0.0020744542
397950,0.4361644685
397951,0.7364395857
397952,0.5974259973
397953,0.0021152503
397954,0.0015362875
397955,0.0019856102
397956,0.001287517
397957,0.5720356107
397958,0.4498168826
397959,0.00111368
397960,0.6820369959
397961,0.0027603973
397962,0.0014904084
397963,0.6126078963
397964,0.7063022852
397965,0.0013788411
397966,0.6917823553
397967,0.0599890389
397968,0.3982780278
397969,0.0025493091
397970,0.0016772249
397971,0.0022247657
397972,0.001721822
397973,0.6847915053
397974,0.0037139708
397975,0.7915321589
397976,0.7268502712
397977,0.002653385
397978,0.5651186109
397979,0.0011709777
397980,0.0036221279
397981,0.00514676
397982,0.1458808035
397983,0.6872159839
397984,0.0020687692
397985,0.5804148912
397986,0.6409020424
397987,0.5141486526
397988,0.00187654
397989,0.7037783265
397990,0.0018944922
397991,0.0026137277
397992,0.0041852477
397993,0.0032933236
397994,0.4635331631
397995,0.1511800289
397996,0.0039394633
397997,0.0018461085
397998,0.0018183941
397999,0.0022261061
398000,0.0871161073
398001,0.0444080457
398002,0.0024762743
398003,0.0018251027
398004,0.771212697
398005,0.001806197
398006,0.0018024552
398007,0.1011704803
398008,0.5299465656
398009,0.6160479784
398010,0.0023994937
398011,0.6954938173
398012,0.6627572775
398013,0.7610359192
398014,0.6454799175
398015,0.3390636146
398016,0.0014797731
398017,0.7609439492
398018,0.0050738566
398019,0.4736082554
398020,0.0012824843
398021,0.0609041043
398022,0.5915701389
398023,0.8033480644
398024,0.0098847309
398025,0.0028583873
398026,0.0020941761
398027,0.0025473866
398028,0.0100679258
398029,0.6890653372
398030,0.6946451068
398031,0.0018002936
398032,0.1711878777
398033,0.0015074307
398034,0.1074875817
398035,0.0022086694
398036,0.0014558461
398037,0.0058174469
398038,0.1353369951
398039,0.7501314878
398040,0.7548838258
398041,0.003336837
398042,0.0025002572
398043,0.7926576734
398044,0.0025931306
398045,0.7172484994
398046,0.7956527472
398047,0.0022898058
398048,0.2985718846
398049,0.002455872
398050,0.0017893227
398051,0.7693339586
398052,0.6144438982
398053,0.0024395091
398054,0.1710660756
398055,0.0016595338
398056,0.7071046829
398057,0.0441723876
398058,0.7279350758
398059,0.7260532975
398060,0.3549771309
398061,0.0033744466
398062,0.7580360174
398063,0.0029073087
398064,0.5963237882
398065,0.751082778
398066,0.7201456428
398067,0.0015337608
398068,0.7669581771
398069,0.685274899
398070,0.7217499614
398071,0.7807261944
398072,0.1874772459
398073,0.6685193777
398074,0.6779302359
398075,0.7385450006
398076,0.4683116972
398077,0.0017923351
398078,0.7544153929
398079,0.0021524441
398080,0.0021921447
398081,0.7284284234
398082,0.002805375
398083,0.4747925401
398084,0.0340296477
398085,0.6196603179
398086,0.6774353981
398087,0.0041691475
398088,0.0028039331
398089,0.7532288432
398090,0.3702484071
398091,0.001242699
398092,0.1459870636
398093,0.0015570298
398094,0.003087613
398095,0.0027461904
398096,0.1456619501
398097,0.7988519073
398098,0.0017573962
398099,0.0014807972
398100,0.0030172751
398101,0.0217886958
398102,0.5815970898
398103,0.0022749992
398104,0.5855239034
398105,0.6939823627
398106,0.4808018804
398107,0.0019716665
398108,0.002086425
398109,0.0038291262
398110,0.0009555279
398111,0.0047119358
398112,0.6682839394
398113,0.0024725751
398114,0.5207331777
398115,0.0028449001
398116,0.7301746607
398117,0.7490839958
398118,0.7792332768
398119,0.684779942
398120,0.2328227609
398121,0.6738022566
398122,0.0016578023
398123,0.6982970834
398124,0.6870884299
398125,0.0021115306
398126,0.6450244188
398127,0.0031513867
398128,0.6631432772
398129,0.75291574
398130,0.5856045485
398131,0.6405111551
398132,0.2082254291
398133,0.6655584574
398134,0.0027218743
398135,0.0019942997
398136,0.047833886
398137,0.0023547637
398138,0.0019117476
398139,0.0020618278
398140,0.0025489768
398141,0.4807413518
398142,0.0036373276
398143,0.7338426113
398144,0.4718320668
398145,0.0020421739
398146,0.7524155974
398147,0.0017925433
398148,0.5606306791
398149,0.5790515542
398150,0.0151647963
398151,0.0026055411
398152,0.6550207734
398153,0.6782183647
398154,0.6873865128
398155,0.0020974223
398156,0.002632515
398157,0.6670773625
398158,0.7278545499
398159,0.7475702167
398160,0.8018262386
398161,0.7325135469
398162,0.6043006182
398163,0.5817651153
398164,0.0017001687
398165,0.002979575
398166,0.4875718951
398167,0.741008997
398168,0.2566814721
398169,0.7006999254
398170,0.3256249428
398171,0.1295074075
398172,0.1211438403
398173,0.4384597242
398174,0.6970595717
398175,0.4152641892
398176,0.0019751245
398177,0.0009195253
398178,0.7561635971
398179,0.0145489257
398180,0.0014492667
398181,0.6883474588
398182,0.5224018693
398183,0.0013917774
398184,0.757907629
398185,0.0036963443
398186,0.1187499836
398187,0.0012528403
398188,0.0017790884
398189,0.4380798936
398190,0.0019722935
398191,0.7542099953
398192,0.6085631847
398193,0.7102410793
398194,0.0020875521
398195,0.6682929993
398196,0.4729475379
398197,0.003898852
398198,0.0019154432
398199,0.4528300166
398200,0.0041369116
398201,0.0027778733
398202,0.2174146324
398203,0.6977884173
398204,0.0376335233
398205,0.0388101339
398206,0.5581005812
398207,0.2526776493
398208,0.3649378121
398209,0.6984909773
398210,0.1045588627
398211,0.6055004001
398212,0.6301896572
398213,0.0022596547
398214,0.0319921337
398215,0.0011468988
398216,0.7191644311
398217,0.0017948825
398218,0.0024667061
398219,0.0015169753
398220,0.5394285917
398221,0.6744961739
398222,0.0018558998
398223,0.0025853736
398224,0.7518399954
398225,0.7757522464
398226,0.3449235857
398227,0.5863863826
398228,0.0016382821
398229,0.003064218
398230,0.7604458332
398231,0.2482604682
398232,0.7057133317
398233,0.561429143
398234,0.7217004895
398235,0.0399899818
398236,0.001621987
398237,0.6829452515
398238,0.4245643914
398239,0.0031735259
398240,0.0032452168
398241,0.580195725
398242,0.055468142
398243,0.5677343607
398244,0.0028941899
398245,0.001706784
398246,0.0029111274
398247,0.0040452103
398248,0.0030144306
398249,0.3839440644
398250,0.0025157724
398251,0.0025047865
398252,0.7838254571
398253,0.0043782899
398254,0.1026113257
398255,0.0012001239
398256,0.735060215
398257,0.7514401078
398258,0.0018754901
398259,0.0032244714
398260,0.0015205033
398261,0.0015018742
398262,0.7464953661
398263,0.5081640482
398264,0.0015136228
398265,0.2005977184
398266,0.7491321564
398267,0.6668237448
398268,0.7167631388
398269,0.0023628508
398270,0.3031792343
398271,0.3981561363
398272,0.1790069044
398273,0.5856898427
398274,0.1367488354
398275,0.0099248858
398276,0.6463273764
398277,0.0028160037
398278,0.0031346884
398279,0.515145123
398280,0.1676276028
398281,0.0021867997
398282,0.589846909
398283,0.6822272539
398284,0.0021609396
398285,0.0301448759
398286,0.7432674766
398287,0.6642403603
398288,0.7158046365
398289,0.1671344489
398290,0.002041721
398291,0.0026021926
398292,0.7829963565
398293,0.0022297376
398294,0.1562328041
398295,0.0018934899
398296,0.0022350163
398297,0.0012173483
398298,0.7723286748
398299,0.0024941652
398300,0.5227366686
398301,0.6515859962
398302,0.6784071922
398303,0.0028332139
398304,0.0611021258
398305,0.0027029829
398306,0.0202834159
398307,0.4496211708
398308,0.001356321
398309,0.0030230009
398310,0.0025484348
398311,0.5800263286
398312,0.7388216257
398313,0.7046526074
398314,0.0165584013
398315,0.6903048158
398316,0.3380308747
398317,0.3690235913
398318,0.6463363171
398319,0.0024482557
398320,0.537769556
398321,0.5419302583
398322,0.1625792086
398323,0.3453189433
398324,0.0014968392
398325,0.0674213991
398326,0.0020849968
398327,0.5481971502
398328,0.5159893036
398329,0.814275682
398330,0.0247782134
398331,0.6911354065
398332,0.0019322049
398333,0.0018451124
398334,0.0567288361
398335,0.0025644409
398336,0.5502517819
398337,0.1908218414
398338,0.0025771065
398339,0.6663119793
398340,0.7276911139
398341,0.5384388566
398342,0.0027224596
398343,0.0017685394
398344,0.5266940594
398345,0.0026680075
398346,0.5967409015
398347,0.6730453372
398348,0.0018586391
398349,0.0018754677
398350,0.0031849821
398351,0.7589856386
398352,0.7124377489
398353,0.6361916661
398354,0.4483638704
398355,0.2548946738
398356,0.5875967145
398357,0.7396290302
398358,0.0020019857
398359,0.5164852738
398360,0.7168009877
398361,0.0020218012
398362,0.0874030069
398363,0.7963331342
398364,0.7740295529
398365,0.5653223991
398366,0.5747089982
398367,0.0029074219
398368,0.0025389402
398369,0.0016825477
398370,0.7723304033
398371,0.0032555119
398372,0.0019142996
398373,0.5740138292
398374,0.5419633389
398375,0.0180732235
398376,0.5637013912
398377,0.1707202196
398378,0.7138336301
398379,0.6171094775
398380,0.0202947706
398381,0.1341104358
398382,0.0030918061
398383,0.6295332313
398384,0.0016713738
398385,0.7886093259
398386,0.0014230533
398387,0.0181119498
398388,0.0026918717
398389,0.0028933673
398390,0.4288269877
398391,0.0015919162
398392,0.0012695567
398393,0.1691781431
398394,0.612001121
398395,0.0020798023
398396,0.0035725401
398397,0.3827050924
398398,0.2691878676
398399,0.0020593903
398400,0.6127952337
398401,0.0026837219
398402,0.2405320108
398403,0.6811956763
398404,0.3967917264
398405,0.003966501
398406,0.6019633412
398407,0.7175866365
398408,0.1653444171
398409,0.002682243
398410,0.2366270274
398411,0.6189231277
398412,0.5919210315
398413,0.0022468048
398414,0.5339031816
398415,0.5408464074
398416,0.0018653016
398417,0.7785241604
398418,0.0020031293
398419,0.2681803703
398420,0.0011525281
398421,0.0028213339
398422,0.0017428999
398423,0.0031812345
398424,0.6821495295
398425,0.7512709498
398426,0.0026092576
398427,0.0023197555
398428,0.0033067649
398429,0.5940022469
398430,0.1514234245
398431,0.5938173532
398432,0.7098093629
398433,0.0012611817
398434,0.8368929029
398435,0.0028992293
398436,0.0034682818
398437,0.3898710907
398438,0.6134834886
398439,0.6105140448
398440,0.7107785344
398441,0.2200661451
398442,0.0015994087
398443,0.0035609216
398444,0.7719316483
398445,0.7295250297
398446,0.6841028929
398447,0.7297959924
398448,0.003130781
398449,0.5759489536
398450,0.0010511191
398451,0.0047126962
398452,0.4866610169
398453,0.001642987
398454,0.0010938727
398455,0.6518231034
398456,0.6567504406
398457,0.2914763093
398458,0.7091579437
398459,0.0013534327
398460,0.7728601694
398461,0.0014709164
398462,0.002272337
398463,0.0026747279
398464,0.0022162506
398465,0.1514504552
398466,0.4753268957
398467,0.2282991558
398468,0.2684379518
398469,0.0013348032
398470,0.6485839486
398471,0.0026656128
398472,0.0034218126
398473,0.4454299212
398474,0.0820453539
398475,0.0017320242
398476,0.2630833983
398477,0.6128820777
398478,0.5609701872
398479,0.0023447047
398480,0.3923512697
398481,0.6870353222
398482,0.0019738532
398483,0.3217070699
398484,0.6793240905
398485,0.2327229381
398486,0.1367661208
398487,0.0019473966
398488,0.0010798069
398489,0.002508658
398490,0.0018120325
398491,0.4684647918
398492,0.6194916964
398493,0.0017102234
398494,0.5275093913
398495,0.6398907304
398496,0.0014056901
398497,0.0024963454
398498,0.0019243034
398499,0.0016752356
398500,0.5557111502
398501,0.0019649877
398502,0.5325756073
398503,0.6399567127
398504,0.0023861162
398505,0.7561526895
398506,0.0026223985
398507,0.7494671941
398508,0.0025222076
398509,0.0019956478
398510,0.8245131373
398511,0.0021012332
398512,0.271404624
398513,0.6246197224
398514,0.0024136135
398515,0.0019767447
398516,0.4422096908
398517,0.00120713
398518,0.6163470745
398519,0.0021032079
398520,0.0014485836
398521,0.5665656924
398522,0.0015611799
398523,0.0019396594
398524,0.6655828357
398525,0.5846034884
398526,0.7283174992
398527,0.0028794897
398528,0.001561486
398529,0.4517920911
398530,0.6942605376
398531,0.351218164
398532,0.0526874885
398533,0.3813437223
398534,0.7518220544
398535,0.0021404601
398536,0.4380064309
398537,0.4894144237
398538,0.2273957729
398539,0.4155670404
398540,0.0030361994
398541,0.7381845713
398542,0.0032177796
398543,0.6641272902
398544,0.00179977
398545,0.6550523043
398546,0.0021030128
398547,0.6699843407
398548,0.6983306408
398549,0.4464670122
398550,0.3020600975
398551,0.0028013452
398552,0.0018623619
398553,0.0023542061
398554,0.0024957531
398555,0.0011795493
398556,0.6110738516
398557,0.5435903072
398558,0.1107009128
398559,0.0025416319
398560,0.7104744911
398561,0.0014624622
398562,0.0037585085
398563,0.0011026321
398564,0.0014995685
398565,0.0031110412
398566,0.0011994696
398567,0.7697906494
398568,0.075368382
398569,0.4911883473
398570,0.0021376987
398571,0.0026267448
398572,0.6765534282
398573,0.0023684935
398574,0.0020221618
398575,0.6658625603
398576,0.8272157311
398577,0.0020107564
398578,0.5215831995
398579,0.5620384216
398580,0.5215706229
398581,0.0019532738
398582,0.7028813362
398583,0.7880541682
398584,0.630412221
398585,0.0014801966
398586,0.7486305833
398587,0.0024792254
398588,0.2181519717
398589,0.6116372347
398590,0.5008471608
398591,0.6966024041
398592,0.0015721397
398593,0.6641443372
398594,0.3980965018
398595,0.2917605042
398596,0.0029016344
398597,0.5107846856
398598,0.0017580102
398599,0.6226132512
398600,0.7021453381
398601,0.0015826449
398602,0.0013579166
398603,0.7029892802
398604,0.6932683587
398605,0.7833309174
398606,0.0024218375
398607,0.5723972917
398608,0.5729587078
398609,0.0017988716
398610,0.7473618388
398611,0.0015607481
398612,0.6285473108
398613,0.0279593971
398614,0.1047519296
398615,0.0019447533
398616,0.0014024015
398617,0.4238512516
398618,0.5966939926
398619,0.0016122935
398620,0.5963317156
398621,0.1964178681
398622,0.4437988997
398623,0.0021386335
398624,0.0021216825
398625,0.40016976
398626,0.0014333976
398627,0.6833757162
398628,0.0011388557
398629,0.0018724103
398630,0.0120208999
398631,0.0012955514
398632,0.0020994833
398633,0.0261955895
398634,0.0378497541
398635,0.6185196042
398636,0.2787317336
398637,0.637316227
398638,0.0019593812
398639,0.58764112
398640,0.6676638722
398641,0.0016176793
398642,0.0016792078
398643,0.0586148724
398644,0.1279776841
398645,0.6002941132
398646,0.0010597525
398647,0.6680848002
398648,0.2880045474
398649,0.0022696112
398650,0.6158494353
398651,0.5061341524
398652,0.7711438537
398653,0.4514648914
398654,0.002765679
398655,0.4502594769
398656,0.0027536952
398657,0.0012399247
398658,0.6717854738
398659,0.0021468296
398660,0.6840633154
398661,0.0035485667
398662,0.0015003319
398663,0.0022337311
398664,0.0935747996
398665,0.0023231017
398666,0.7700226903
398667,0.6923441887
398668,0.6801179051
398669,0.0273822937
398670,0.001625984
398671,0.0031314581
398672,0.0029105518
398673,0.2199291438
398674,0.002855923
398675,0.0030076841
398676,0.3598026037
398677,0.5695407391
398678,0.4609940946
398679,0.1271319538
398680,0.0037617648
398681,0.0016395648
398682,0.0019126512
398683,0.0670894533
398684,0.7898113728
398685,0.0021158352
398686,0.6005260348
398687,0.001551853
398688,0.0020098917
398689,0.0015243306
398690,0.0014785265
398691,0.0015085104
398692,0.7692575455
398693,0.0196034275
398694,0.0025557629
398695,0.0014363616
398696,0.0024543072
398697,0.7183369994
398698,0.7593767047
398699,0.3050924838
398700,0.0019175219
398701,0.00274223
398702,0.0025641469
398703,0.1184053794
398704,0.789085865
398705,0.6149958968
398706,0.0019677081
398707,0.0015775814
398708,0.0013494201
398709,0.0018598197
398710,0.042816624
398711,0.5891345739
398712,0.0025609208
398713,0.6509591937
398714,0.0020311349
398715,0.7208274603
398716,0.505951643
398717,0.3393501937
398718,0.1991330534
398719,0.7336879969
398720,0.0021632337
398721,0.6188568473
398722,0.0026343712
398723,0.5117874742
398724,0.0378028378
398725,0.2661768496
398726,0.7660188675
398727,0.6465002298
398728,0.0027925926
398729,0.710895896
398730,0.2708785534
398731,0.7625294924
398732,0.7220109701
398733,0.0017961499
398734,0.7516664267
398735,0.0015888883
398736,0.0035498315
398737,0.7626575828
398738,0.6482009292
398739,0.6189019084
398740,0.0039085308
398741,0.0014755116
398742,0.4084377885
398743,0.001475806
398744,0.0028197379
398745,0.7499626875
398746,0.0022170087
398747,0.0020034991
398748,0.5533311963
398749,0.5422508121
398750,0.003059963
398751,0.4324745238
398752,0.098387152
398753,0.6396170259
398754,0.6515966058
398755,0.0025687963
398756,0.7034201622
398757,0.0660137981
398758,0.0022324701
398759,0.6530037522
398760,0.3239882588
398761,0.6559235454
398762,0.0023806717
398763,0.289871186
398764,0.0027089873
398765,0.0014783069
398766,0.7137466073
398767,0.0038507262
398768,0.0018715389
398769,0.7668853402
398770,0.7262591124
398771,0.4415919483
398772,0.7328950167
398773,0.0018773868
398774,0.6703549623
398775,0.0018601444
398776,0.6867012382
398777,0.0024624928
398778,0.4082615077
398779,0.0236701407
398780,0.0020660935
398781,0.0401505604
398782,0.665522337
398783,0.0037498765
398784,0.7321885228
398785,0.0017295989
398786,0.0034540566
398787,0.0032154098
398788,0.6525487304
398789,0.002242693
398790,0.4194917381
398791,0.344366163
398792,0.5441467166
398793,0.0924035162
398794,0.0021608132
398795,0.0026997006
398796,0.7069605589
398797,0.0022037914
398798,0.0035248634
398799,0.6946131587
398800,0.1794278175
398801,0.003529184
398802,0.4536642134
398803,0.3101429343
398804,0.6615207195
398805,0.0020780929
398806,0.1187586859
398807,0.6739091277
398808,0.0018111126
398809,0.0027183276
398810,0.0015944146
398811,0.4955011904
398812,0.0022057237
398813,0.0026511047
398814,0.586375773
398815,0.8053978086
398816,0.1264554858
398817,0.2800842226
398818,0.0538497455
398819,0.7746742964
398820,0.1525479108
398821,0.0011443829
398822,0.7186733484
398823,0.4725308716
398824,0.2313008606
398825,0.3029577732
398826,0.0019241296
398827,0.3240545988
398828,0.6946462393
398829,0.0023919255
398830,0.2569051683
398831,0.7634339929
398832,0.5901637077
398833,0.4348037541
398834,0.2060087472
398835,0.6824464202
398836,0.4390048385
398837,0.500416398
398838,0.4111195505
398839,0.7130978107
398840,0.6294703484
398841,0.0021343932
398842,0.0021478105
398843,0.0974944383
398844,0.0027595691
398845,0.0430797823
398846,0.0015949158
398847,0.7306979299
398848,0.6169250011
398849,0.7563995123
398850,0.0018577751
398851,0.1886036545
398852,0.020297287
398853,0.61187011
398854,0.0135261854
398855,0.6310108304
398856,0.0976443514
398857,0.0018474946
398858,0.6401557922
398859,0.6864030957
398860,0.6739239097
398861,0.6938908696
398862,0.0017738567
398863,0.3076384068
398864,0.0017628805
398865,0.0029467132
398866,0.0026398872
398867,0.565723002
398868,0.0035921533
398869,0.7673960924
398870,0.0154117681
398871,0.0199616347
398872,0.0022255683
398873,0.7173964381
398874,0.0018763355
398875,0.0096001355
398876,0.1255514771
398877,0.0016405765
398878,0.4076420367
398879,0.6484933496
398880,0.0012332399
398881,0.0020025049
398882,0.0018806914
398883,0.1939282566
398884,0.0024742174
398885,0.7642962933
398886,0.0048165955
398887,0.3211290538
398888,0.7902314067
398889,0.6182301641
398890,0.0031521523
398891,0.2670781612
398892,0.6941037774
398893,0.0030411182
398894,0.0017765361
398895,0.6284095049
398896,0.082641542
398897,0.1929039657
398898,0.7728607059
398899,0.493398875
398900,0.1452119499
398901,0.0030736567
398902,0.6313401461
398903,0.001692338
398904,0.6220209002
398905,0.0016519732
398906,0.0018312818
398907,0.0033694808
398908,0.7871887684
398909,0.4395909309
398910,0.6838678718
398911,0.2204673439
398912,0.6401026249
